model,weight_quant,cache_type_k,cache_type_v,n_ctx,example_id,domain,sub_domain,difficulty,length,predicted,expected,is_correct,ttft_s,decode_tokens_per_second,prompt_tokens,predicted_tokens
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66ed0cb0821e116aacb1e6c1,Single-Document QA,Financial,hard,short,B,A,False,6.344013262016233,94.6728756294267,43227,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f67c18bb02136c067c21b8,Single-Document QA,Academic,easy,short,C,C,True,3.4576299560139887,118.98343527487033,22436,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66ebdadd5a08c7b9b35e0e5b,Single-Document QA,Academic,hard,short,D,B,False,4.661250596982427,104.37562176884062,34236,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,6704a442bb02136c067cdd91,Single-Document QA,Literary,hard,short,C,C,True,2.478791987989098,129.30468426422604,16378,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f3ad93821e116aacb2e29f,Code Repository Understanding,Code repo QA,hard,short,C,C,True,3.851582959992811,107.85913933462709,30739,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,C,B,False,1.9939206929993816,137.0906158260406,12532,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f39ac5821e116aacb2da81,Code Repository Understanding,Code repo QA,easy,short,D,B,False,23.090105725976173,64.31530578661891,92714,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66fa6867bb02136c067c6b3b,Multi-Document QA,Multi-news,hard,short,C,D,False,5.168159509950783,118.47496799787486,23771,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66ec3a46821e116aacb1c49f,Long In-context Learning,User guide QA,easy,short,B,A,False,3.0518779230187647,120.26323664728473,23701,43
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66ebd5125a08c7b9b35e0616,Single-Document QA,Legal,easy,short,B,C,False,2.6176852679927833,123.07408290577911,19698,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66fe8eb3bb02136c067ca35f,Single-Document QA,Legal,hard,short,A,D,False,1.8470011620083824,132.12303131522285,14885,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66fcf36fbb02136c067c919e,Code Repository Understanding,Code repo QA,hard,short,D,D,True,12.286905451968778,76.63179674300127,67315,104
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,671b3fa1bb02136c067d5353,Long-dialogue History Understanding,Agent history QA,hard,short,C,C,True,5.192358989035711,109.33265228202016,29802,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f41348821e116aacb30c89,Multi-Document QA,Legal,hard,short,A,D,False,1.8494527410366572,137.43195507692968,11778,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,D,C,False,1.8252017829800025,128.99948803328186,16556,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f91f2cbb02136c067c4b1e,Single-Document QA,Literary,hard,short,B,B,True,1.6114383740350604,137.24481043060558,12627,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66ebc95f5a08c7b9b35df497,Single-Document QA,Academic,easy,short,B,B,True,3.5153197110048495,111.07668890803805,29248,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66ed1556821e116aacb1ea14,Single-Document QA,Academic,hard,short,C,A,False,3.051236508996226,118.99250533142201,22808,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66faac15bb02136c067c73f3,Multi-Document QA,Academic,hard,short,B,C,False,5.751512930030003,98.06790777910165,40221,127
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f284ff821e116aacb29763,Single-Document QA,Governmental,hard,short,A,C,False,2.882107741024811,125.38607646395592,18828,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f37635821e116aacb2d017,Single-Document QA,Governmental,hard,short,C,D,False,2.2692794379545376,127.09281151143139,18504,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,6703a0ecbb02136c067cd11b,Long Structured Data Understanding,Table QA,hard,short,B,A,False,11.84845155099174,77.08535456553068,65561,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66fab090bb02136c067c74e7,Multi-Document QA,Academic,hard,short,A,B,False,9.413748232007492,87.2990757210358,51389,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66eae4de5a08c7b9b35dd12d,Single-Document QA,Academic,hard,short,C,C,True,2.766083049005829,135.72335702029065,14713,28
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f8d84cbb02136c067c465f,Single-Document QA,Legal,hard,short,D,C,False,3.0591285900445655,115.01658305500219,25147,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f59d31821e116aacb340f6,Multi-Document QA,Academic,hard,short,D,D,True,9.27910655195592,84.48605089096482,56130,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66fcf2f2bb02136c067c9169,Multi-Document QA,Multi-news,easy,short,D,B,False,3.9003785149543546,130.71895424836603,22492,9
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66fb6d71bb02136c067c7c34,Multi-Document QA,Legal,hard,short,C,B,False,3.294754725997336,114.75271686022222,25899,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66eecc45821e116aacb225c3,Multi-Document QA,Legal,hard,short,C,C,True,6.518457853002474,94.16928361741067,43697,92
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,671b08c8bb02136c067d4e19,Long-dialogue History Understanding,Agent history QA,easy,short,D,C,False,3.854925741965417,114.95687769935364,25143,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66ebd49a5a08c7b9b35e0550,Single-Document QA,Governmental,easy,short,B,B,True,2.1497906660079025,129.34126895910592,16361,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,D,D,True,18.751736110949423,69.17676878080096,83760,25
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,6725db01bb02136c067d847f,Long In-context Learning,Many-shot learning,hard,medium,A,A,True,24.18778590997681,63.758070003372204,90888,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,6719167dbb02136c067d4025,Long-dialogue History Understanding,Dialogue history QA,easy,medium,B,A,False,26.11056099901907,62.74079229856774,94175,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f3cca6821e116aacb2ef7c,Multi-Document QA,Governmental,easy,medium,B,B,True,27.27684796199901,62.445165339186524,95946,80
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f19f04821e116aacb27bab,Long In-context Learning,User guide QA,hard,medium,D,A,False,19.72119173099054,68.56212371178196,80722,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,670493d4bb02136c067cdcd9,Single-Document QA,Literary,easy,medium,C,B,False,7.797465107985772,95.64665733613597,41999,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f2c44e821e116aacb2b826,Multi-Document QA,Academic,hard,medium,C,C,True,38.16121062304592,55.282884246278336,116305,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f50109821e116aacb31f16,Multi-Document QA,Governmental,hard,medium,D,B,False,43.10244652995607,53.68994643169485,120239,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66fa788abb02136c067c6d75,Code Repository Understanding,Code repo QA,hard,medium,C,D,False,36.136228978051804,60.03379044776631,109645,28
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,67246903bb02136c067d74f2,Single-Document QA,Event ordering,easy,medium,B,A,False,35.99714520596899,55.109085852206036,114804,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,6725d7a9bb02136c067d822d,Long In-context Learning,Many-shot learning,hard,medium,B,A,False,31.655112215026747,59.40706182882783,102617,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f8d4b3bb02136c067c45c2,Single-Document QA,Financial,hard,medium,A,B,False,19.446908685029484,65.75142059026282,86256,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,670397b5bb02136c067ccec6,Single-Document QA,Literary,easy,medium,C,B,False,9.369803231966216,89.44762596916152,48730,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66ebdfb65a08c7b9b35e140a,Single-Document QA,Academic,hard,medium,B,C,False,27.2409731450025,61.10981146668321,98090,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f52d48821e116aacb32cf4,Single-Document QA,Literary,hard,medium,C,A,False,44.944849036983214,52.393781840478944,123694,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f8c783bb02136c067c44b8,Multi-Document QA,Financial,hard,medium,D,B,False,17.26575684105046,73.33191462439682,72488,102
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,6719ef50bb02136c067d4911,Long-dialogue History Understanding,Dialogue history QA,easy,medium,C,C,True,26.035821113036945,62.57611186262197,94805,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66efaf70821e116aacb234bd,Multi-Document QA,Multi-news,hard,medium,A,D,False,16.888928838016,72.17655739248653,73830,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66fa700bbb02136c067c6c06,Code Repository Understanding,Code repo QA,easy,medium,A,C,False,28.55655893101357,63.8884082469287,99297,24
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,67189156bb02136c067d3b8d,Long-dialogue History Understanding,Dialogue history QA,hard,medium,B,B,True,26.385283529001754,62.70796508734043,93991,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f17aab821e116aacb2772d,Single-Document QA,Financial,hard,medium,C,D,False,27.707000437017996,61.87338095972381,96602,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,6725dcb2bb02136c067d85b7,Long In-context Learning,Many-shot learning,hard,medium,A,A,True,26.769680852012243,62.50418118790173,94833,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66ecfdbd821e116aacb1e3f7,Single-Document QA,Literary,hard,medium,D,C,False,33.280911042005755,57.66810025959656,106127,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,67192057bb02136c067d41b4,Long-dialogue History Understanding,Dialogue history QA,easy,medium,B,C,False,23.056309392966796,62.892772735983016,93241,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f4ce9e821e116aacb31731,Multi-Document QA,Governmental,easy,medium,D,B,False,7.242109726998024,88.14983819683997,50593,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66ece28e821e116aacb1db1f,Single-Document QA,Literary,easy,medium,D,D,True,9.806861131975893,84.58690212749701,54459,124
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,6725d977bb02136c067d8373,Long In-context Learning,Many-shot learning,easy,medium,C,A,False,34.0049324859865,55.96800379183225,111768,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f7f963bb02136c067c3be1,Long Structured Data Understanding,Table QA,easy,medium,B,C,False,50.46473895700183,50.48799805621208,130613,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,6725dc6abb02136c067d8586,Long In-context Learning,Many-shot learning,easy,medium,B,C,False,27.679053080966696,62.355073169781164,94773,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,B,D,False,29.216377045959234,60.87776220955838,99259,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f28ede821e116aacb29a27,Multi-Document QA,Academic,hard,medium,B,B,True,31.68871284200577,59.56691132534516,103292,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66fc05b6bb02136c067c88e4,Multi-Document QA,Academic,hard,medium,D,A,False,16.263808507996146,74.00614944848074,71395,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,67286634bb02136c067d91f0,Long In-context Learning,Many-shot learning,hard,medium,D,D,True,30.462691256951075,59.476541383359304,102609,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66fe81dcbb02136c067ca2de,Multi-Document QA,Legal,hard,medium,D,C,False,11.252208443009295,84.3301975237228,54842,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f2e874821e116aacb2c0af,Code Repository Understanding,Code repo QA,hard,medium,D,C,False,43.62581699504517,53.71531637691869,123471,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66ec31eb821e116aacb1bf28,Single-Document QA,Literary,easy,medium,D,B,False,29.4806742129731,60.676303770226426,98568,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66ed211f821e116aacb1ee0d,Single-Document QA,Literary,hard,medium,C,C,True,26.06498109502718,64.54287508719494,93505,26
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66ec2df6821e116aacb1bb7b,Long In-context Learning,User guide QA,hard,medium,B,C,False,26.270234511001036,62.70762715808544,94120,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f97d7fbb02136c067c56b2,Multi-Document QA,Financial,hard,medium,C,A,False,10.017830690951087,88.14006558171755,50656,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f535c5821e116aacb33168,Multi-Document QA,Governmental,hard,medium,C,B,False,41.75901493401034,53.865071362803135,120900,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f2ef20821e116aacb2c278,Single-Document QA,Governmental,easy,medium,D,C,False,41.8980124630034,54.17030976106661,118530,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,670cf1c0bb02136c067d26e5,Single-Document QA,Detective,hard,medium,B,A,False,26.326429709035438,63.2539825300407,92911,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,672468b1bb02136c067d74bd,Single-Document QA,Event ordering,hard,medium,B,B,True,36.11503778502811,56.40788490758762,110808,111
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,67246a00bb02136c067d759f,Single-Document QA,Event ordering,hard,medium,B,B,True,37.46349267300684,55.997875580595164,112127,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f590fa821e116aacb33f35,Multi-Document QA,Academic,hard,medium,D,C,False,14.54434282699367,77.32134691370031,65313,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,671b5d49bb02136c067d55fb,Long-dialogue History Understanding,Dialogue history QA,easy,medium,C,C,True,26.405295492964797,62.16579812628398,95850,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,6723a1ccbb02136c067d70b3,Single-Document QA,Event ordering,easy,medium,D,D,True,37.80048227799125,55.50701101250426,113325,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f3f46f821e116aacb2ff5d,Multi-Document QA,Governmental,hard,long,D,B,False,45.83956741698785,51.51840434622139,128762,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f5605a821e116aacb3381f,Multi-Document QA,Governmental,hard,long,D,D,True,40.16070759500144,55.041216410882676,115519,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f55828821e116aacb3363e,Multi-Document QA,Governmental,hard,long,C,D,False,37.882126251992304,55.99596479078727,112594,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f7f382bb02136c067c3a6c,Long Structured Data Understanding,Table QA,easy,long,B,C,False,47.97625500499271,51.43464561529171,127226,81
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66fa3843bb02136c067c655d,Code Repository Understanding,Code repo QA,hard,long,B,D,False,35.3547970619984,57.748181834587555,108019,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66fcfb1cbb02136c067c938b,Long In-context Learning,New language translation,easy,long,C,A,False,37.73397592100082,54.79104919722551,117358,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66fcf53fbb02136c067c91e7,Long In-context Learning,New language translation,easy,long,B,A,False,41.21765641897218,54.60084648374814,117378,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f1dac1821e116aacb27df1,Code Repository Understanding,Code repo QA,easy,long,C,A,False,31.76983756199479,59.50300118262215,102560,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66fcf80dbb02136c067c928e,Code Repository Understanding,Code repo QA,hard,long,A,B,False,28.110412170004565,63.003846187922754,97034,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f40c5e821e116aacb30ad2,Code Repository Understanding,Code repo QA,hard,long,B,A,False,36.94266953895567,56.84477734167175,111929,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66f3c1c3821e116aacb2eaf6,Multi-Document QA,Governmental,hard,short,B,A,False,3.878672702005133,89.1868551627225,33230,41
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66eefe85821e116aacb228dc,Multi-Document QA,Academic,hard,short,B,A,False,3.9722742160083726,93.20220947487837,29352,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66ebde0f5a08c7b9b35e1256,Single-Document QA,Academic,hard,short,D,D,True,2.5564760949928313,105.71601539819838,20171,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,671b1480bb02136c067d4f14,Long-dialogue History Understanding,Agent history QA,easy,short,B,A,False,3.0445099439821206,99.7800162454339,25263,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66ed0cb0821e116aacb1e6c1,Single-Document QA,Financial,hard,short,B,A,False,6.26634551800089,78.93117325022538,43227,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66f67c18bb02136c067c21b8,Single-Document QA,Academic,easy,short,C,C,True,3.1345606240211055,102.7989421346361,22436,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66ebdadd5a08c7b9b35e0e5b,Single-Document QA,Academic,hard,short,B,B,True,4.570928610977717,86.35363025939147,34236,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,6704a442bb02136c067cdd91,Single-Document QA,Literary,hard,short,C,C,True,2.2404177440330386,112.4337694826641,16378,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66f3ad93821e116aacb2e29f,Code Repository Understanding,Code repo QA,hard,short,D,C,False,3.810619940981269,90.79392191438984,30739,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,C,B,False,1.7573739149956964,120.53139277790962,12532,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66f39ac5821e116aacb2da81,Code Repository Understanding,Code repo QA,easy,short,D,B,False,23.411652851034887,50.290407458381736,92714,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66fa6867bb02136c067c6b3b,Multi-Document QA,Multi-news,hard,short,A,D,False,4.45531657000538,101.85497675578218,23771,67
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66ec3a46821e116aacb1c49f,Long In-context Learning,User guide QA,easy,short,B,A,False,2.9320269500021823,102.47023123339227,23701,44
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66ebd5125a08c7b9b35e0616,Single-Document QA,Legal,easy,short,B,C,False,2.408980102976784,106.22344932436077,19698,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66fe8eb3bb02136c067ca35f,Single-Document QA,Legal,hard,short,C,D,False,1.7668014490045607,114.90517629865292,14885,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66fcf36fbb02136c067c919e,Code Repository Understanding,Code repo QA,hard,short,D,D,True,12.520466713991482,61.321622475789745,67315,104
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,671b3fa1bb02136c067d5353,Long-dialogue History Understanding,Agent history QA,hard,short,C,C,True,4.703042523993645,94.10297806518396,29802,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66f41348821e116aacb30c89,Multi-Document QA,Legal,hard,short,A,D,False,1.647919220966287,121.98794606607933,11778,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,C,C,True,1.7932488920050673,112.07660435907943,16556,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66f91f2cbb02136c067c4b1e,Single-Document QA,Literary,hard,short,B,B,True,1.4470586720271967,120.20980367297298,12627,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66ebc95f5a08c7b9b35df497,Single-Document QA,Academic,easy,short,B,B,True,3.5212259250110947,94.39305267132339,29248,41
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66ed1556821e116aacb1ea14,Single-Document QA,Academic,hard,short,D,A,False,2.98122306301957,102.65501722323066,22808,63
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66faac15bb02136c067c73f3,Multi-Document QA,Academic,hard,short,C,C,True,5.62128198199207,81.21275852436418,40221,116
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66f284ff821e116aacb29763,Single-Document QA,Governmental,hard,short,A,C,False,2.6076804180047475,108.85066454181099,18828,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66f37635821e116aacb2d017,Single-Document QA,Governmental,hard,short,C,D,False,2.1528370839660056,109.75527146851695,18504,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,6703a0ecbb02136c067cd11b,Long Structured Data Understanding,Table QA,hard,short,A,A,True,11.93874032702297,62.82726624821089,65561,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66fab090bb02136c067c74e7,Multi-Document QA,Academic,hard,short,C,B,False,9.043349666986614,71.66171193111518,51389,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66eae4de5a08c7b9b35dd12d,Single-Document QA,Academic,hard,short,C,C,True,2.4145538239972666,118.97882176972497,14713,28
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66f8d84cbb02136c067c465f,Single-Document QA,Legal,hard,short,D,C,False,2.940764772996772,98.6080852466897,25147,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66f59d31821e116aacb340f6,Multi-Document QA,Academic,hard,short,D,D,True,9.292675468022935,68.64014225669483,56130,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66fcf2f2bb02136c067c9169,Multi-Document QA,Multi-news,easy,short,D,B,False,3.4751498450059444,102.5871189048825,22492,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66fb6d71bb02136c067c7c34,Multi-Document QA,Legal,hard,short,B,B,True,3.2598041479941458,97.36254006696717,25899,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66eecc45821e116aacb225c3,Multi-Document QA,Legal,hard,short,C,C,True,6.405628440028522,78.72839511157227,43697,39
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,671b08c8bb02136c067d4e19,Long-dialogue History Understanding,Agent history QA,easy,short,C,C,True,3.5612357019563206,100.08217684989783,25143,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66ebd49a5a08c7b9b35e0550,Single-Document QA,Governmental,easy,short,B,B,True,2.053527324984316,112.55814771498166,16361,128
