model,weight_quant,cache_type_k,cache_type_v,n_ctx,example_id,domain,sub_domain,difficulty,length,predicted,expected,is_correct,ttft_s,decode_tokens_per_second,prompt_tokens,predicted_tokens
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,6725dc6abb02136c067d8586,Long In-context Learning,Many-shot learning,easy,medium,B,C,False,8.418022473983001,238.9200812328276,99123,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,671b56cfbb02136c067d54e9,Long-dialogue History Understanding,Dialogue history QA,easy,medium,C,D,False,8.63440861896379,230.52097740894422,101281,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ec31eb821e116aacb1bf28,Single-Document QA,Literary,easy,medium,D,B,False,8.458883691986557,153.86742157870378,100718,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ec1aef821e116aacb1aa1a,Multi-Document QA,Academic,hard,medium,D,C,False,4.20452505297726,191.56445904591322,62962,40
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ed211f821e116aacb1ee0d,Single-Document QA,Literary,hard,medium,D,C,False,7.323311450949404,177.43604909064027,93011,6
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f3c806821e116aacb2ed77,Multi-Document QA,Financial,hard,medium,A,C,False,5.961583255033474,174.87079370847673,82770,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ece28e821e116aacb1db1f,Single-Document QA,Literary,easy,medium,D,D,True,3.440171635011211,204.9676710082546,56078,11
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ec2df6821e116aacb1bb7b,Long In-context Learning,User guide QA,hard,medium,C,C,True,9.943761283997446,148.8467285698504,114046,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,67192e81bb02136c067d427f,Long-dialogue History Understanding,Dialogue history QA,easy,medium,B,A,False,9.000313120952342,230.89355806972983,104389,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,672468b1bb02136c067d74bd,Single-Document QA,Event ordering,hard,medium,B,B,True,11.02128027100116,231.0536044362292,120131,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,6725d7a9bb02136c067d822d,Long In-context Learning,Many-shot learning,hard,medium,D,A,False,10.875413319969084,226.47491790284226,117412,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,671a4444bb02136c067d4a40,Long-dialogue History Understanding,Dialogue history QA,hard,medium,B,B,True,9.020647057972383,135.79453381736542,104666,30
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,670cf1c0bb02136c067d26e5,Single-Document QA,Detective,hard,medium,D,A,False,7.826006116985809,121.300339640951,93625,7
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f41108821e116aacb30c41,Multi-Document QA,Financial,easy,medium,B,D,False,10.801335869007744,193.64833462432225,116471,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f19f04821e116aacb27bab,Long In-context Learning,User guide QA,hard,medium,B,A,False,7.951105259009637,245.5795677799607,94962,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f17aab821e116aacb2772d,Single-Document QA,Financial,hard,medium,A,D,False,10.70882163400529,146.11255004069463,116753,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f950acbb02136c067c5021,Single-Document QA,Governmental,easy,medium,A,A,True,5.004825690994039,178.15883974055618,70752,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,67066b87bb02136c067cfaa3,Code Repository Understanding,Code repo QA,hard,long,D,B,False,11.180376197968144,104.53416960669018,121051,4
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f94f9ebb02136c067c4fde,Multi-Document QA,Governmental,hard,long,C,D,False,10.602697748981882,130.82583810302535,115677,4
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f24538821e116aacb2865e,Multi-Document QA,Academic,hard,long,D,D,True,9.58633339998778,159.7225391320221,110456,7
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f55828821e116aacb3363e,Multi-Document QA,Governmental,hard,long,D,D,True,10.180853927042335,151.12071357311942,115257,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f2adaf821e116aacb2aca9,Multi-Document QA,Academic,hard,long,A,B,False,10.24944551900262,152.6590098632032,116367,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66fb6d71bb02136c067c7c34,Multi-Document QA,Legal,hard,short,B,B,True,1.7189804299850948,199.610447735591,29987,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,D,B,False,0.7618448620196432,213.4019776361396,16219,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f95c18bb02136c067c52e1,Single-Document QA,Legal,hard,short,D,B,False,1.8473235639976338,196.441945266363,36118,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,D,B,False,0.6480697590159252,215.49547122798748,13335,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,D,C,False,0.8166866339743137,344.94653328734046,17774,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ed3e90821e116aacb1f82f,Code Repository Understanding,Code repo QA,easy,short,B,C,False,5.489023170026485,156.20633392276818,79530,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f8c6b4bb02136c067c4480,Multi-Document QA,Multi-news,hard,short,B,C,False,0.7354807449737564,361.85996019540437,13608,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,C,D,False,1.892689274973236,330.0874731803928,36794,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ec7ba6821e116aacb1d114,Multi-Document QA,Academic,hard,short,C,C,True,2.637196988973301,311.4294612270321,47074,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,6703a0ecbb02136c067cd11b,Long Structured Data Understanding,Table QA,hard,short,D,A,False,6.506069277005736,254.42055718102023,88493,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,D,B,False,0.9539401920046657,208.50505136065834,17543,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f6bcf3bb02136c067c2703,Multi-Document QA,Governmental,hard,short,C,A,False,0.5475097669987008,215.14846925225822,11120,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66fa7c81bb02136c067c6e09,Code Repository Understanding,Code repo QA,hard,short,D,B,False,7.133139912970364,254.29116338207245,94158,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ed0cb0821e116aacb1e6c1,Single-Document QA,Financial,hard,short,A,A,True,3.4606859229970723,289.01734104046244,57130,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,671b2c67bb02136c067d50f7,Long-dialogue History Understanding,Agent history QA,hard,short,B,D,False,2.4471955969929695,304.32136335970785,45042,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,D,D,True,6.107847960025538,182.0388349514563,83652,3
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,67286634bb02136c067d91f0,Long In-context Learning,Many-shot learning,hard,medium,B,D,False,10.294680957973469,230.2025782688766,117407,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,D,D,True,8.600478148029651,147.24889972349928,104666,9
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ebd2975a08c7b9b35e01e3,Single-Document QA,Academic,hard,medium,D,C,False,4.858319973980542,159.82898298820263,71404,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,6725dc6abb02136c067d8586,Long In-context Learning,Many-shot learning,easy,medium,B,C,False,8.051479005021974,244.76808224207565,99123,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,671b56cfbb02136c067d54e9,Long-dialogue History Understanding,Dialogue history QA,easy,medium,C,D,False,8.383586651005317,240.50024050024047,101281,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ec31eb821e116aacb1bf28,Single-Document QA,Literary,easy,medium,D,B,False,8.24819336697692,161.45959473641722,100718,4
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ec1aef821e116aacb1aa1a,Multi-Document QA,Academic,hard,medium,D,C,False,4.072827972995583,165.2352332358869,62962,91
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ed211f821e116aacb1ee0d,Single-Document QA,Literary,hard,medium,B,C,False,7.315353982034139,145.5759690469096,93011,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f3c806821e116aacb2ed77,Multi-Document QA,Financial,hard,medium,A,C,False,6.047578197030816,152.57184882513718,82770,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ece28e821e116aacb1db1f,Single-Document QA,Literary,easy,medium,D,D,True,3.447459940041881,179.11517105498837,56078,11
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ec2df6821e116aacb1bb7b,Long In-context Learning,User guide QA,hard,medium,B,C,False,9.771331629017368,134.300436371496,114046,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,67192e81bb02136c067d427f,Long-dialogue History Understanding,Dialogue history QA,easy,medium,C,A,False,8.76346204202855,240.52916416115457,104389,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,672468b1bb02136c067d74bd,Single-Document QA,Event ordering,hard,medium,B,B,True,10.782843854976818,227.79043280182233,120131,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,6725d7a9bb02136c067d822d,Long In-context Learning,Many-shot learning,hard,medium,C,A,False,10.601343107991852,229.4630564479119,117412,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,671a4444bb02136c067d4a40,Long-dialogue History Understanding,Dialogue history QA,hard,medium,B,B,True,8.601818412018474,153.16281206922957,104666,7
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,670cf1c0bb02136c067d26e5,Single-Document QA,Detective,hard,medium,D,A,False,7.319353629020043,147.63876024964793,93625,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f41108821e116aacb30c41,Multi-Document QA,Financial,easy,medium,B,D,False,10.310959002992604,235.7656489449487,116471,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f19f04821e116aacb27bab,Long In-context Learning,User guide QA,hard,medium,D,A,False,7.3588352400111035,143.48054661604493,94962,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f17aab821e116aacb2772d,Single-Document QA,Financial,hard,medium,C,D,False,10.357987391005736,133.90115793118528,116753,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f950acbb02136c067c5021,Single-Document QA,Governmental,easy,medium,D,A,False,4.818015052005649,162.45489655557546,70752,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,67066b87bb02136c067cfaa3,Code Repository Understanding,Code repo QA,hard,long,D,B,False,10.767952987051103,155.11090429657204,121051,4
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f94f9ebb02136c067c4fde,Multi-Document QA,Governmental,hard,long,A,D,False,10.113996136991773,158.38447832112453,115677,4
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f24538821e116aacb2865e,Multi-Document QA,Academic,hard,long,D,D,True,9.252711531007662,137.82499240885784,110456,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f55828821e116aacb3363e,Multi-Document QA,Governmental,hard,long,D,D,True,9.902261768002063,134.02790502866418,115257,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f2adaf821e116aacb2aca9,Multi-Document QA,Academic,hard,long,A,B,False,10.222216693975497,132.57764078088232,116367,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66fb6d71bb02136c067c7c34,Multi-Document QA,Legal,hard,short,B,B,True,1.6972836559871212,222.38824122174537,29987,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,?,B,False,0.7541586250299588,240.1325231362058,16219,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f95c18bb02136c067c52e1,Single-Document QA,Legal,hard,short,C,B,False,1.8451519189984538,239.34897079942556,36118,4
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,D,B,False,0.6360998949967325,243.2456572098583,13335,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,D,C,False,0.8357598080183379,238.57496193051875,17774,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ed3e90821e116aacb1f82f,Code Repository Understanding,Code repo QA,easy,short,C,C,True,5.483583608001936,175.6543123133673,79530,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f8c6b4bb02136c067c4480,Multi-Document QA,Multi-news,hard,short,B,C,False,0.7415791859966703,242.55562672205016,13608,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,C,D,False,1.8881691839778796,362.12203512583744,36794,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ec7ba6821e116aacb1d114,Multi-Document QA,Academic,hard,short,D,C,False,2.582172457012348,208.30926113681525,47074,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,6703a0ecbb02136c067cd11b,Long Structured Data Understanding,Table QA,hard,short,D,A,False,6.484791513998061,287.8940549877645,88493,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,D,B,False,0.9302734299562871,238.09213793719206,17543,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f6bcf3bb02136c067c2703,Multi-Document QA,Governmental,hard,short,C,A,False,0.5160292459768243,402.90088638195,11120,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66fa7c81bb02136c067c6e09,Code Repository Understanding,Code repo QA,hard,short,D,B,False,7.068259679013863,281.88865398167724,94158,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ed0cb0821e116aacb1e6c1,Single-Document QA,Financial,hard,short,A,A,True,3.4276412049657665,198.02562265908188,57130,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,671b2c67bb02136c067d50f7,Long-dialogue History Understanding,Agent history QA,hard,short,B,D,False,2.4098059739917517,351.18525021949074,45042,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,D,D,True,6.008773643989116,171.95888033274042,83652,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,67286634bb02136c067d91f0,Long In-context Learning,Many-shot learning,hard,medium,B,D,False,10.187411941005848,248.97298643097227,117407,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,C,D,False,8.698122515052091,153.26092552836104,104666,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ebd2975a08c7b9b35e01e3,Single-Document QA,Academic,hard,medium,B,C,False,4.866710155038163,180.63838735079693,71404,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,6725dc6abb02136c067d8586,Long In-context Learning,Many-shot learning,easy,medium,B,C,False,8.05559457198251,264.6552864893476,99123,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,671b56cfbb02136c067d54e9,Long-dialogue History Understanding,Dialogue history QA,easy,medium,C,D,False,8.327443893009331,263.36581511719777,101281,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ec31eb821e116aacb1bf28,Single-Document QA,Literary,easy,medium,?,B,False,8.275838063971605,154.38650661932147,100718,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ec1aef821e116aacb1aa1a,Multi-Document QA,Academic,hard,medium,D,C,False,4.07720340997912,181.2812904961867,62962,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ed211f821e116aacb1ee0d,Single-Document QA,Literary,hard,medium,B,C,False,7.261446319986135,161.18450462838786,93011,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f3c806821e116aacb2ed77,Multi-Document QA,Financial,hard,medium,B,C,False,5.997299967973959,170.6418667153707,82770,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ece28e821e116aacb1db1f,Single-Document QA,Literary,easy,medium,D,D,True,3.456037772994023,193.08659481230626,56078,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ec2df6821e116aacb1bb7b,Long In-context Learning,User guide QA,hard,medium,A,C,False,9.807638483995106,143.73350012408244,114046,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,67192e81bb02136c067d427f,Long-dialogue History Understanding,Dialogue history QA,easy,medium,B,A,False,8.814410574035719,257.43338911056765,104389,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,672468b1bb02136c067d74bd,Single-Document QA,Event ordering,hard,medium,B,B,True,10.809579535969533,245.48913710568306,120131,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,6725d7a9bb02136c067d822d,Long In-context Learning,Many-shot learning,hard,medium,C,A,False,10.619089811982121,248.10817516437166,117412,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,671a4444bb02136c067d4a40,Long-dialogue History Understanding,Dialogue history QA,hard,medium,B,B,True,8.624293964006938,186.61358546902215,104666,3
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,670cf1c0bb02136c067d26e5,Single-Document QA,Detective,hard,medium,A,A,True,7.320324997010175,175.4825770869892,93625,7
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f41108821e116aacb30c41,Multi-Document QA,Financial,easy,medium,B,D,False,10.198772703006398,171.4310204431492,116471,4
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f19f04821e116aacb27bab,Long In-context Learning,User guide QA,hard,medium,B,A,False,7.377738363051321,274.310794129749,94962,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f17aab821e116aacb2772d,Single-Document QA,Financial,hard,medium,B,D,False,10.230302194016986,148.4901567267201,116753,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f950acbb02136c067c5021,Single-Document QA,Governmental,easy,medium,A,A,True,4.7646628840011545,300.57108506161705,70752,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,67066b87bb02136c067cfaa3,Code Repository Understanding,Code repo QA,hard,long,A,B,False,10.750640273967292,159.34731340429602,121051,5
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f94f9ebb02136c067c4fde,Multi-Document QA,Governmental,hard,long,D,D,True,10.148584630980622,148.15277792245823,115677,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f24538821e116aacb2865e,Multi-Document QA,Academic,hard,long,B,D,False,9.526892433990724,154.87201548720157,110456,18
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f55828821e116aacb3363e,Multi-Document QA,Governmental,hard,long,D,D,True,9.958766260999255,147.0449704876149,115257,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f2adaf821e116aacb2aca9,Multi-Document QA,Academic,hard,long,C,B,False,10.320805510040373,169.31216931216932,116367,4
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66fb6d71bb02136c067c7c34,Multi-Document QA,Legal,hard,short,C,B,False,2.476719170983415,118.08477564353895,25899,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,B,B,True,3.552263788005803,134.37544288781226,15452,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66f95c18bb02136c067c52e1,Single-Document QA,Legal,hard,short,B,B,True,4.8640898920129985,110.08621987142274,33057,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,C,B,False,4.683601837023161,133.94277295025702,12532,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,D,C,False,2.843130725028459,128.76784264569628,16556,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66ed3e90821e116aacb1f82f,Code Repository Understanding,Code repo QA,easy,short,B,C,False,10.432032879034523,86.60099875308094,60952,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66f8c6b4bb02136c067c4480,Multi-Document QA,Multi-news,hard,short,D,C,False,7.1067250309861265,136.95464233439188,12936,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,C,D,False,5.178343369974755,110.2886374269661,32845,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66ec7ba6821e116aacb1d114,Multi-Document QA,Academic,hard,short,A,C,False,6.819469720998313,106.90801150263387,36735,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,6703a0ecbb02136c067cd11b,Long Structured Data Understanding,Table QA,hard,short,B,A,False,13.17855623998912,84.08335024853857,65561,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,B,B,True,6.536374663992319,134.8653190671113,15677,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66f6bcf3bb02136c067c2703,Multi-Document QA,Governmental,hard,short,B,A,False,2.6629609359661117,143.17593302050884,10708,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66fa7c81bb02136c067c6e09,Code Repository Understanding,Code repo QA,hard,short,D,B,False,13.159562583023217,81.26192809015895,74353,35
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66ed0cb0821e116aacb1e6c1,Single-Document QA,Financial,hard,short,B,A,False,10.839337453013286,101.19425026919252,43227,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,671b2c67bb02136c067d50f7,Long-dialogue History Understanding,Agent history QA,hard,short,B,D,False,8.408350498997606,104.30196723288512,38889,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,D,D,True,19.25738648197148,75.86954080719123,83760,25
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,67246a00bb02136c067d759f,Single-Document QA,Event ordering,hard,medium,B,B,True,37.67394483595854,61.82009964627312,117037,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,67286634bb02136c067d91f0,Long In-context Learning,Many-shot learning,hard,medium,D,D,True,36.111992839956656,64.51749482599934,107515,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,B,D,False,21.663323057000525,67.68765742007436,99259,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66ebd2975a08c7b9b35e01e3,Single-Document QA,Academic,hard,medium,C,C,True,19.67089196998859,83.2212880054718,64756,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,6725dc6abb02136c067d8586,Long In-context Learning,Many-shot learning,easy,medium,B,C,False,26.561968129943125,69.22353903180064,94773,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,671b56cfbb02136c067d54e9,Long-dialogue History Understanding,Dialogue history QA,easy,medium,C,D,False,29.685938277980313,68.09713204672315,96559,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66ec31eb821e116aacb1bf28,Single-Document QA,Literary,easy,medium,D,B,False,32.74813854304375,68.09053913876107,98568,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66ec1aef821e116aacb1aa1a,Multi-Document QA,Academic,hard,medium,B,C,False,17.365949524973985,87.56297864626266,60285,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66ed211f821e116aacb1ee0d,Single-Document QA,Literary,hard,medium,C,C,True,24.905644104001112,71.6936804778108,93505,26
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66f3c806821e116aacb2ed77,Multi-Document QA,Financial,hard,medium,A,C,False,18.14275225700112,83.63853776312651,66971,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66ece28e821e116aacb1db1f,Single-Document QA,Literary,easy,medium,D,D,True,13.314625693950802,91.49225340993104,54459,124
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66ec2df6821e116aacb1bb7b,Long In-context Learning,User guide QA,hard,medium,B,C,False,21.420494586986024,68.32048499004283,98797,128
